1310	16.06	69	439
1311	3.32	99	546
1312	0.33	44	545
1313	20.84	65	614
1314	8.31	114	531
1315	5.93	16	755
1316	8.62	31	1508
1317	34.33	22	427
1318	9.92	7	760
1319	8.85	68	715
1320	10.48	54	813
1321	2.94	96	560
1322	1.25	51	1042
1323	8.64	166	873
1324	1.12	153	1619
1325	0.23	27	1099
1326	6.16	72	1772
1327	4.78	166	448
1328	18.18	31	861
1329	6.39	86	185
1330	0.82	85	1238
1331	12.47	115	680
1332	7.70	157	339
1333	6.59	122	1325
1334	2.62	129	1360
1335	14.32	56	1378
1336	10.96	87	1203
1337	7.78	92	598
1338	5.28	19	641
1339	1.11	41	1007
1340	6.47	186	581
1341	21.65	115	934
1342	3.29	59	1866
1343	17.34	72	917
1344	16.28	167	767
1345	14.77	125	525
1346	12.03	71	740
1347	19.65	26	1587
1348	1.49	41	1079
1349	11.61	133	919
1350	4.33	149	1217
1351	5.40	85	676
1352	27.92	36	853
1353	7.07	28	1314
1354	4.74	84	569
1355	41.95	87	1175
1356	8.85	57	114
1357	15.04	41	940
1358	10.18	69	608
1359	12.51	87	1235
1360	10.22	103	861
1361	9.31	35	366
1362	5.10	45	1344
1363	3.67	68	263
1364	4.55	60	1157
1365	23.73	66	1538
1366	2.42	57	1169
1367	1.79	54	1792
1368	8.20	208	2076
1369	19.88	99	2097
1370	28.02	129	1124
1371	4.36	116	1117
1372	8.67	129	477
1373	10.82	89	749
1374	16.29	129	1120
1375	11.48	82	903
1376	1.14	20	728
1377	15.38	39	1446
1378	23.79	73	787
1379	5.23	44	956
1380	11.97	41	1185
1381	24.20	79	1039
1382	3.15	62	411
1383	21.68	52	1130
1384	3.01	127	1374
1385	0.52	159	1650
1386	9.69	55	1878
1387	10.97	188	767
1388	5.15	159	554
1389	13.53	134	1459
1390	15.08	36	879
1391	2.68	168	1031
1392	8.30	92	461
1393	7.91	22	855
1394	14.66	181	1419
1395	11.61	2	568
1396	2.10	128	722
1397	8.41	88	1145
1398	5.42	20	731
1399	16.63	18	712
1400	4.11	107	1366
1401	2.29	112	1076
1402	12.02	81	1091
1403	7.49	32	642
1404	21.75	86	384
1405	16.76	10	565
1406	20.47	188	355
1407	9.04	87	1086
1408	2.54	146	1084
1409	10.12	181	1419
1410	35.06	43	866
1411	22.02	102	694
1412	10.71	128	1296
1413	11.25	92	610
1414	12.41	159	676
1415	9.01	226	1142
1416	5.65	150	739
1417	12.74	60	1160
1418	34.76	132	1234
1419	5.76	75	743
1420	4.74	110	636
1421	13.64	40	1747
1422	8.55	127	725
1423	12.10	24	445
1424	0.77	139	1181
1425	11.24	169	709
1426	6.40	130	1321
1427	2.07	150	1222
1428	11.40	134	1702
1429	3.79	33	1236
1430	9.04	33	741
1431	18.19	109	754
1432	2.05	75	1444
1433	4.86	119	284
1434	10.59	60	881
1435	26.74	126	930
1436	7.94	86	1808
1437	5.25	86	1049
1438	0.41	31	631
1439	18.48	15	1837
1440	15.34	82	1714
1441	14.17	68	636
1442	13.86	152	1475
1443	14.28	192	831
1444	12.32	39	577
1445	2.63	43	972
1446	16.15	63	1194
1447	12.39	151	712
1448	19.12	48	414
1449	7.30	150	372
1450	9.92	13	696
1451	14.70	83	696
1452	11.17	113	409
1453	5.00	159	1473
1454	5.17	21	1058
1455	11.20	54	2199
1456	15.19	131	940
1457	12.01	114	605
1458	13.88	50	2818
1459	2.10	120	2264
1460	15.14	67	2686
1461	8.41	24	1723
1462	19.10	230	609
1463	17.71	69	538
1464	11.24	17	831
1465	2.00	35	1412
1466	13.16	34	998
1467	10.76	54	1082
1468	16.91	89	685
1469	10.09	29	901
1470	6.64	161	1080
1471	35.32	193	1232
1472	26.72	36	1337
1473	6.18	171	513
1474	8.43	147	1259
1475	19.13	172	579
1476	11.24	16	1597
1477	24.12	35	715
1478	5.53	86	1130
1479	12.91	149	1038
1480	5.07	115	867
1481	8.38	105	967
1482	1.06	157	294
1483	17.62	105	1041
1484	0.41	143	758
1485	0.93	101	1299
1486	18.82	26	344
1487	18.45	53	1119
1488	3.55	112	818
1489	14.80	68	752
1490	13.47	128	300
1491	12.09	172	788
1492	2.47	174	746
1493	8.80	152	1056
1494	17.41	25	651
1495	1.96	55	1358
1496	12.37	113	807
1497	28.69	152	441
1498	4.39	77	517
1499	17.90	138	643
1500	0.45	35	896
1501	8.23	133	1407
1502	9.80	25	692
1503	0.87	147	2078
1504	13.47	76	1004
1505	16.33	188	1702
1506	4.97	64	252
1507	24.68	103	1134
1508	13.12	111	1143
1509	17.62	155	1217
1510	23.71	127	1554
1511	8.96	172	2104
1512	4.56	126	488
1513	9.02	118	1171
1514	11.45	116	1652
1515	3.74	123	549
1516	29.77	63	726
1517	8.02	67	1025
1518	10.46	91	733
1519	9.85	84	943
1520	4.84	113	977
1521	6.92	93	979
1522	32.46	94	1891
1523	13.84	98	1903
1524	12.12	87	1142
1525	21.86	157	2530
1526	3.37	56	663
1527	6.31	52	1277
1528	5.06	144	559
1529	64.57	44	1561
1530	26.87	151	685
1531	3.49	24	957
1532	9.09	96	1083
1533	1.55	47	1200
1534	9.42	10	599
1535	7.27	132	1926
1536	7.32	94	648
1537	37.60	27	1281
1538	27.37	109	1396
1539	3.47	109	513
1540	12.67	142	968
1541	14.37	187	528
1542	24.28	71	831
1543	0.21	94	1049
1544	7.17	65	812
1545	30.94	113	1302
1546	15.99	114	571
1547	11.05	127	1458
1548	10.73	71	688
1549	8.69	68	50
1550	23.97	14	1382
1551	2.48	86	1399
1552	18.45	119	613
1553	23.82	3	1115
1554	9.84	18	1010
1555	14.93	48	1123
1556	25.47	112	850
1557	0.49	81	1712
1558	3.83	135	1778
1559	61.90	90	363
1560	8.05	118	633
1561	3.49	18	468
1562	7.45	173	887
1563	5.10	75	1026
1564	0.59	122	514
1565	2.81	67	1513
1566	9.89	46	317
1567	3.97	50	1141
1568	22.30	109	584
1569	5.95	187	963
1570	21.49	53	686
1571	13.08	171	575
1572	2.82	17	496
1573	3.93	60	544
1574	36.37	82	827
1575	13.76	160	1040
1576	2.91	8	1760
1577	7.49	93	470
1578	6.05	168	1071
1579	11.99	27	834
1580	7.05	153	658
1581	28.61	96	607
1582	7.05	70	456
1583	17.80	34	1276
1584	7.33	93	1260
1585	7.54	52	2719
1586	11.75	66	1384
1587	11.60	28	812
1588	16.34	14	1096
1589	16.17	71	1192
1590	12.28	68	928
1591	14.62	215	1076
1592	7.48	151	1209
1593	5.66	221	845
1594	19.26	113	1530
1595	5.64	161	1066
1596	2.15	88	1597
1597	7.92	93	1443
1598	8.02	36	1215
1599	13.02	18	503
1600	12.30	190	882
1601	32.28	140	554
1602	24.00	29	1139
1603	30.36	12	1262
1604	21.72	112	932
1605	1.73	136	1088
1606	8.36	167	921
1607	25.65	42	721
1608	17.74	64	987
1609	4.00	72	939
1610	4.70	90	1022
1611	26.37	191	915
1612	14.05	136	563
1613	21.87	76	1316
1614	10.48	123	647
1615	11.30	156	1166
1616	18.36	33	1372
1617	9.03	93	894
1618	13.65	105	1063
1619	23.85	91	2540
1620	6.13	33	1659
1621	20.96	44	1014
1622	4.21	144	1757
1623	25.61	186	1569
1624	16.96	136	597
1625	3.94	45	660
1626	17.00	149	1494
1627	4.89	37	791
1628	5.92	169	892
1629	6.29	139	1262
1630	18.32	149	1073
1631	13.22	5	1145
1632	4.70	78	1247
1633	22.76	51	1303
1634	8.60	180	1448
1635	20.47	53	1516
1636	1.20	99	522
1637	17.88	71	962
1638	23.97	29	1208
1639	1.23	135	956
1640	11.60	80	1083
1641	1.52	50	774
1642	8.56	164	901
1643	4.32	127	1025
1644	11.45	35	1619
1645	34.54	26	581
1646	14.86	68	751
1647	22.67	14	408
1648	6.06	35	754
1649	4.67	56	791
1650	8.12	37	2193
1651	9.01	108	713
1652	42.14	9	715
1653	30.04	3	1267
1654	16.58	33	840
1655	37.58	25	396
1656	20.51	156	2598
1657	7.05	112	1032
1658	8.95	91	994
1659	8.53	123	1020
1660	11.85	105	1611
1661	22.17	73	885
1662	5.70	123	1573
1663	0.04	89	1616
1664	15.14	44	2234
1665	19.29	94	1706
1666	16.14	41	1381
1667	18.02	140	2081
1668	20.57	15	255
1669	25.41	14	1541
1670	0.67	3	1247
1671	4.54	50	615
1672	4.62	114	913
1673	8.46	46	1107
1674	20.10	113	891
1675	9.24	81	421
1676	4.18	66	1190
1677	5.46	9	622
1678	22.68	1	786
1679	23.62	120	661
1680	3.37	96	1451
1681	15.65	120	612
1682	7.31	119	455
1683	10.08	128	690
1684	8.55	87	704
1685	5.83	18	1137
1686	2.60	101	1028
1687	19.77	22	286
1688	32.04	92	1431
1689	11.23	51	1009
1690	7.55	9	1005
1691	11.41	177	1049
1692	2.05	14	974
1693	9.14	127	994
1694	9.47	87	792
1695	19.44	84	1633
1696	7.19	74	608
1697	9.34	107	1321
1698	6.82	173	903
1699	6.05	171	960
1700	17.92	147	941
1701	7.98	56	1538
1702	9.59	160	409
1703	6.01	63	1391
1704	9.97	66	638
1705	2.63	63	1482
1706	7.79	178	1348
1707	5.15	142	1250
1708	14.99	124	1362
1709	2.42	1	352
1710	25.39	178	1061
1711	4.75	161	694
1712	6.35	66	496
1713	6.79	2	1070
1714	10.80	52	1384
1715	9.83	99	668
1716	9.38	175	453
1717	5.08	99	754
1718	11.16	190	1232
1719	7.27	145	452
1720	2.63	138	707
1721	19.70	93	710
1722	14.10	123	1155
1723	1.40	62	1055
1724	19.34	139	968
1725	8.88	111	1470
1726	29.41	22	918
1727	35.15	112	536
1728	3.47	4	676
1729	12.81	183	1456
1730	25.54	31	877
1731	16.13	167	446
1732	19.00	70	797
1733	38.13	182	902
1734	13.70	41	1036
1735	3.19	70	703
1736	14.87	67	926
1737	31.49	136	1090
1738	7.62	190	1262
1739	14.99	81	3071
1740	25.24	79	1366
1741	13.50	26	1005
1742	22.90	132	895
1743	10.75	69	1056
1744	14.96	55	546
1745	7.30	90	349
1746	7.23	160	298
1747	11.21	82	1670
1748	13.97	132	1199
1749	47.72	114	1336
1750	23.38	108	1562
1751	2.12	84	930
1752	6.79	66	2254
1753	11.12	69	764
1754	31.62	29	278
1755	20.78	221	1577
1756	5.11	64	655
1757	7.27	193	2034
1758	3.19	27	1519
1759	15.35	68	833
1760	14.45	22	679
1761	14.54	64	2718
1762	19.41	143	1035
1763	4.31	95	1120
1764	8.66	131	664
1765	1.44	41	1200
1766	23.12	1	657
1767	16.18	28	535
1768	8.42	280	196
1769	3.70	83	960
1770	10.42	14	917
1771	13.84	72	778
1772	10.75	39	984
1773	22.00	109	571
1774	5.13	28	784
1775	0.97	137	296
1776	7.78	124	1651
1777	10.03	74	1200
1778	6.49	44	1393
1779	7.35	99	1185
1780	10.87	150	764
1781	4.76	83	2214
1782	10.00	125	781
1783	18.93	166	1839
1784	35.27	95	753
1785	15.70	48	1423
1786	5.51	103	481
1787	41.55	75	547
1788	35.37	34	777
1789	11.47	78	534
1790	17.82	52	1361
1791	5.61	29	547
1792	17.61	61	618
1793	18.09	47	397
1794	8.68	81	870
1795	8.20	86	1013
1796	11.80	6	299
1797	1.33	128	1449
1798	7.00	156	287
1799	17.91	185	635
1800	11.53	141	943
1801	14.92	98	2200
1802	4.11	58	1440
1803	2.08	68	815
1804	4.54	13	217
1805	4.43	98	1656
1806	24.43	59	864
1807	2.86	84	1004
1808	29.14	106	1232
1809	5.89	69	806
1810	10.96	16	1554
1811	9.42	65	603
1812	13.85	86	887
1813	13.08	112	532
1814	11.24	100	1467
1815	9.32	144	886
1816	36.68	106	1320
1817	5.19	22	643
1818	8.99	2	987
1819	1.06	128	851
1820	6.34	97	579
1821	9.08	18	399
1822	6.46	30	427
1823	21.08	3	488
1824	4.59	92	1317
1825	8.92	56	1793
1826	4.59	82	1033
1827	16.20	148	1151
1828	6.29	83	1291
1829	22.97	107	1143
1830	13.77	32	1138
1831	13.10	149	1083
1832	6.53	167	571
1833	9.57	69	801
1834	3.54	84	870
1835	6.16	60	883
1836	8.54	59	1238
1837	8.45	75	1143
1838	6.09	18	740
1839	7.74	6	826
1840	5.27	45	586
1841	16.43	148	434
1842	8.04	63	1080
1843	25.14	94	896
1844	12.76	195	756
1845	23.40	114	469
1846	1.82	119	760
1847	4.90	172	1897
1848	29.04	189	1508
1849	8.63	87	1081
1850	9.59	148	889
1851	8.13	196	816
1852	5.80	82	842
1853	22.87	34	1077
1854	18.45	95	1510
1855	8.47	55	1079
1856	10.60	137	817
1857	6.94	61	624
1858	10.85	138	2216
1859	2.27	241	1767
1860	26.30	119	743
1861	2.80	111	1220
1862	12.72	182	1508
1863	7.58	157	736
1864	29.57	51	947
1865	6.36	27	650
1866	2.06	126	454
1867	22.87	48	1760
1868	3.69	116	507
1869	16.29	108	1031
1870	22.75	73	807
1871	16.97	99	1529
1872	3.80	171	996
1873	10.80	44	629
1874	14.63	74	820
1875	22.04	100	542
1876	7.42	157	543
1877	22.57	51	585
1878	15.02	147	890
1879	7.05	15	2221
1880	16.93	25	568
1881	9.54	129	682
1882	7.20	53	633
1883	4.95	40	1169
1884	7.87	176	779
1885	4.78	167	863
1886	9.02	33	365
1887	27.21	186	583
1888	8.35	120	1033
1889	19.07	108	1146
1890	8.09	110	1033
1891	3.72	20	1101
1892	6.19	33	1060
1893	3.77	140	1426
1894	14.17	126	851
1895	17.21	123	1141
1896	7.43	98	611
1897	3.73	10	1644
1898	1.83	47	1589
1899	30.24	48	735
1900	11.83	198	844
1901	14.25	18	420
1902	21.69	66	729
1903	33.07	183	346
1904	15.28	106	841
1905	7.62	47	907
1906	22.41	25	1183
1907	8.53	41	1204
1908	3.62	127	1176
1909	7.56	126	806
1910	31.96	30	543
1911	41.17	67	357
1912	10.67	33	709
1913	10.52	89	1036
1914	14.86	39	854
1915	34.56	11	877
1916	11.54	92	923
1917	16.74	161	1657
1918	4.50	27	423
1919	16.72	88	639
1920	32.05	100	663
1921	20.12	150	881
1922	2.27	127	863
1923	20.23	112	669
1924	6.11	33	1863
1925	15.24	128	1937
1926	4.85	180	1241
1927	30.89	47	904
1928	9.65	70	578
1929	14.72	92	1076
1930	20.56	123	1073
1931	5.49	95	755
1932	14.25	48	266
1933	5.65	141	539
1934	13.59	131	782
1935	12.92	113	938
1936	26.03	72	449
1937	13.75	105	1223
1938	16.66	8	600
1939	9.76	72	1265
1940	7.75	63	1552
1941	4.32	25	632
1942	12.81	149	993
1943	27.71	148	1477
1944	19.65	78	751
1945	8.24	219	873
1946	5.15	107	580
1947	13.12	125	961
1948	18.48	180	869
1949	11.35	10	976
1950	6.87	12	1004
1951	9.58	61	870
1952	7.60	145	907
1953	9.38	112	1098
1954	6.82	127	1323
1955	19.66	144	1901
1956	18.41	171	968
1957	16.38	3	1190
1958	6.01	204	694
1959	10.12	116	1096
1960	7.45	106	596
1961	15.83	109	848
1962	11.07	59	1247
1963	0.84	141	1634
1964	49.85	97	677
1965	8.29	86	2564
1966	11.46	189	953
1967	14.13	119	758
1968	5.51	88	508
1969	2.89	65	1014
1970	2.97	39	1103
1971	23.65	75	648
1972	19.25	100	716
1973	12.18	111	701
1974	1.14	162	863
1975	3.51	122	785
1976	26.23	20	1237
1977	19.83	89	1161
1978	12.26	85	1486
1979	3.36	9	745
1980	13.16	132	623
1981	18.36	106	654
1982	11.47	75	1178
1983	31.76	21	753
1984	14.21	32	990
1985	11.58	51	908
1986	7.78	149	736
1987	7.89	49	907
1988	10.43	149	937
1989	8.32	27	1357
1990	3.40	61	344
1991	6.14	50	673
1992	13.57	81	914
1993	29.69	66	1746
